DocId,Tweet,Processed,Score
4996,Mitt Romney be lookin sad like his girlfriend took his dog AND his car and are driving away into the sunset,mitt romney be lookin sad like his girlfriend took his dog and his car and are driving away into the sunset,18.177384999999997
4997,Pres. O has the smooth catdaddy walk --  tho. Romney is stiff. RT @AbovTheInfluinc: Damn --  Romney & Obama are abt the same height. #DenverDebate,pres o has the smooth catdaddy walk tho romney is stiff rt damn romney obama are abt the same height #denverdebate,13.041293999999999
4998,#Romney got jokes --  he made that his chic aint as bad as @MichelleObama kick rocks,#romney got jokes he made that his chic aint as bad as kick rocks,11.602675999999999
4999,Everytime #Obama says uhhhh I laugh cauz it reminds me of @JayPharoah impression of him lol,everytime #obama says uhhhh i laugh cauz it reminds me of impression of him lol,11.012079
5001,Remember how Clinton made the '92 recession all about individuals who are suffering? Neither of them are really doing that now. #debates,remember how clinton made the recession all about individuals who are suffering neither of them are really doing that now #debates,19.466969
5002,#denverdebate Romney: ...get to a balanced budget --  champion small business. We should restore the vitality that got America working.,#denverdebate romney get to a balanced budget champion small business we should restore the vitality that got america working,43.92135999999999
5006,Mitt Romney has rapist eyes. What kind of country has a rapist lookin president? C'mon y'all,mitt romney has rapist eyes what kind of country has a rapist lookin president c'mon y'all,18.435759
5007,I'm sorry to say (even for me) but Romney is winning in this round .... #presidentialdebate,i'm sorry to say even for me but romney is winning in this round #presidentialdebate,10.018626
5008,Romney said he's not going to give tax breaks for the wealthy as part of his plan. HE FLIP FLOPS IN THE FIRST MINUTE OF THE #DEBATES,romney said he's not going to give tax breaks for the wealthy as part of his plan he flip flops in the first minute of the #debates,35.062447
5010,It's not about where we've been but where we are going. Possibly the most charismatic dude alive. #obama,it's not about where we've been but where we are going possibly the most charismatic dude alive #obama,5.724971
5011,@BarackObama is my guy --  but Romney had a much better introduction. Narrative as an attention getting device. #debates,is my guy but romney had a much better introduction narrative as an attention getting device #debates,20.615900000000003
5012,If by small business you mean Bain Capital --  then yes #Romney you know about small business,if by small business you mean bain capital then yes #romney you know about small business,39.104627
5013,Mitt romney is a fucking idiot. He just said he wasn't cutting taxes for the rich.  Yes he is --  according to previous statements. #flipflop,mitt romney is a fucking idiot he just said he wasn't cutting taxes for the rich yes he is according to previous statements #flipflop,25.936262000000003
5014,You can tell Mitt Romney came prepared. He actually looks Presidential and has stage presence tonight.,you can tell mitt romney came prepared he actually looks presidential and has stage presence tonight,20.036936999999998
5017,Obama's thinking: I can't believe I even have to stand on stage with this bimbo #presidentialdebate,obama's thinking i can't believe i even have to stand on stage with this bimbo #presidentialdebate,13.548942
5018,Mitt Romney can't even think of a personal experience when he experienced financial struggle. YOU DON'T RELATE.,mitt romney can't even think of a personal experience when he experienced financial struggle you don't relate,9.119076
5019,Lol Mitt Romney. Lowering taxes on the rich and raising them on the poor.,lol mitt romney lowering taxes on the rich and raising them on the poor,14.196598999999999
5023,Obama lies within the first two minutes... only 4.3 Million jobs not 5 Million. Housing is on a brink --  as the experts. #debates,obama lies within the first two minutes only million jobs not million housing is on a brink as the experts #debates,26.450431000000002
5024,He look like he lying. Old bastard!!! RT @jeremiahKOEking: i dont BELIEVE anything that comes out of MITT ROMNEY mouth!,he look like he lying old bastard rt i dont believe anything that comes out of mitt romney mouth,29.696955
5025,@Talia_CBrown: The name Mitt Romney just sounds like it belongs to a douchebag.,the name mitt romney just sounds like it belongs to a douchebag,23.443267
5027,#RomneyRyan2012 so what was the answer to the first question again?! I believe you we're just rambling #PresidentialDebate2012,#romneyryan2012 so what was the answer to the first question again i believe you we're just rambling #presidentialdebate2012,20.680799000000004
5031,Don't get me wrong --  I think Obama seems like I really cool guy --  but he's an ass of a president. (Literally) #politicalpuns,don't get me wrong i think obama seems like i really cool guy but he's an ass of a president literally #politicalpuns,46.773826
5032,Everything about Mitt Romney just screams fake --  that joke --  them hair plugs --  that polyester suit. Just everything.,everything about mitt romney just screams fake that joke them hair plugs that polyester suit just everything,24.425581
5035,He cant help jamaica RT @JamaicaObserver: We are tuned in for the #Debate between President Barack Obama and Mitt Romney.,he cant help jamaica rt we are tuned in for the #debate between president barack obama and mitt romney,21.852153
5036,Obama Spiting that true shit lol Mitt Romney Wrinkle balls having ass talking in circles!!,obama spiting that true shit lol mitt romney wrinkle balls having ass talking in circles,18.89313
5038,Obama was a stoner and now hes the president... So everyone who gives me shit for smoking can fuck off,obama was a stoner and now hes the president so everyone who gives me shit for smoking can fuck off,25.351340999999998
5041,Oh my --  #obama starts by blaming the circumstances at the time of his election.,oh my #obama starts by blaming the circumstances at the time of his election,9.206154999999999
5043,RT @FlatEarthToday: Romney says we can't afford 4 more years of Obama. I say we can't afford 2 -- 000 more years of globularist lies. #deba ...,romney says we can't afford more years of obama i say we can't afford more years of globularist lies #deba,17.919512
5044,wind --  solar --  biofuels -- a lot more relevant energy independence answer from POTUS #debates,wind solar biofuels a lot more relevant energy independence answer from potus #debates,24.874630000000003
5046,Mitt Romney always has such a stupid look on his face.,mitt romney always has such a stupid look on his face,9.426052
5051,I thought we were talking about jobs....hasn't this been longer than a minute #DenverDebate,i thought we were talking about jobshasn't this been longer than a minute #denverdebate,9.882264000000001
5053,RT @tiredwbu: if mitt romney wins the election American will turn into china. the rich will hold all of the power.,if mitt romney wins the election american will turn into china the rich will hold all of the power,16.368257
5058,RT @alyssahertzig: 100? Couldn't be edited down a little? @ariannahuff: 100 must-follow Twitter accounts for tonight's pres #debates ht ...,couldn't be edited down a little mustfollow twitter accounts for tonight's pres #debates ht,16.118675
5059,mitt romney looks and sounds like a soapy old man with a stick shoved up his butt,mitt romney looks and sounds like a soapy old man with a stick shoved up his butt,26.246993
5061,@ABFalecbaldwin Mitt doesn't have anything to be afraid of --  unlike the president.  #debate #obama #romney,mitt doesn't have anything to be afraid of unlike the president #debate #obama #romney,17.171302
5064,I'm going to apologize for the amount of posts about the debate that's going on.  #SorryNotSorry #RomneyRyan2012 #presidentialdebate,i'm going to apologize for the amount of posts about the debate that's going on #sorrynotsorry #romneyryan2012 #presidentialdebate,21.583299999999998
5066,#SideNote I think both Mitt Romney and President Obama are very attractive --  distinguished looking men...I now that doesn't count --  BUT --  LOL!!,#sidenote i think both mitt romney and president obama are very attractive distinguished looking meni now that doesn't count but lol,21.349742
5068,@DatDudeChicago: Mitt Romney is just saying what America wanna hear. STFU NIGGA,mitt romney is just saying what america wanna hear stfu nigga,23.767034
5069,Mittens Romney is Bobby Newport --  and Bobby Newport is Mitt Romney. #ParksandCOCONUTROMNEY,mittens romney is bobby newport and bobby newport is mitt romney #parksandcoconutromney,3.1090699999999996
5071,So far the worst part of the #debates is the squiggly lines running at the bottom on the screen on @CNN.,so far the worst part of the #debates is the squiggly lines running at the bottom on the screen on,15.033636
5075,All this Presidential Politics shit trending in my TL --  lbs --  I'm not that interested --  but #TeamObama <3,all this presidential politics shit trending in my tl lbs i'm not that interested but #teamobama,15.796674999999999
5076,LOOK AT MITT ROMNEY UP THERE TALKING SHIT. OBAMA JUST LOOKING AT HIS ASS LIKE I WON ALREADY BITCH.,look at mitt romney up there talking shit obama just looking at his ass like i won already bitch,45.711222
5078,I'd elect Mitt Romney's hair for President if it wasn't on his head. #debate,i'd elect mitt romney's hair for president if it wasn't on his head #debate,23.249848999999998
5081,Romneys visual cues while #obama is talking are making me want to punch a baby.#debate2012,romneys visual cues while #obama is talking are making me want to punch a baby#debate2012,9.841062
5082,trying to pay attention to the #DenverDebate --  soaking in the cable amenity while I can,trying to pay attention to the #denverdebate soaking in the cable amenity while i can,11.530318
5085,can we discuss mitt romney's crusty ass weave for a sec,can we discuss mitt romney's crusty ass weave for a sec,11.71927
5086,Hate to say --  I don't think you have the best interest of the people in mind when raising employment #mitt does bain capital ring a bell?,hate to say i don't think you have the best interest of the people in mind when raising employment #mitt does bain capital ring a bell,18.351188000000004
5088,Financial Aid is a must for my college dream and I. I can't pull money out my crack like #somfs . #Obama2012,financial aid is a must for my college dream and i i can't pull money out my crack like #somfs #obama2012,26.411350000000002
5089,How much did you spend building mosques in other countries Barrack? #tcot,how much did you spend building mosques in other countries barrack #tcot,9.039518000000001
5091,RT @hot1079atl: Michelle Obama just walked over to give Ann Romney a hug. #PresidentialDebate,michelle obama just walked over to give ann romney a hug #presidentialdebate,14.753754
5092,#Obama has great charisma. You can give him that. Economic plan: give to the least and hope it trickles up. #doubtwouldwork,#obama has great charisma you can give him that economic plan give to the least and hope it trickles up #doubtwouldwork,16.630274
5095,Voters Liz Warren running away saying she Professor/lawyer. why Check out her pages on twitter #nutty #masen #teaparty #ma #boston #BayState,voters liz warren running away saying she professorlawyer why check out her pages on twitter #nutty #masen #teaparty #ma #boston #baystate,13.03261
5097,Obama is looking out for the citizens  --  Romney just talking a good game. #ObamaBiden2012 #OBAMA #Obama12,obama is looking out for the citizens romney just talking a good game #obamabiden2012 #obama #obama12,17.665106
5099,Tune in to watch the #FirstPresidentialDebate tonight. You can live stream at http://t.co/A3o0PmaK ! #RomneyRyan2012,tune in to watch the #firstpresidentialdebate tonight you can live stream at #romneyryan2012,12.223475
5100,wen Obama becomes president I wonder if jeezy gone make my president is black part 2,wen obama becomes president i wonder if jeezy gone make my president is black part,30.967771
5101,Mitt Romney just has that face you want to punch. Over and over and over and over again.,mitt romney just has that face you want to punch over and over and over and over again,15.040642000000002
5102,I think I really don't need to see the #PresidentialDebate. I've got my mind made up already anyways. #Obama #4MoreYears!,i think i really don't need to see the #presidentialdebate i've got my mind made up already anyways #obama #4moreyears,24.010728
5104,Yes. it is. 'It's small business that adds jobs to america.' -Mitt #Debates,yes it is it's small business that adds jobs to america mitt #debates,35.260555
5105,@lizzwinstead: Hey Shittwit: Government spending is lower under Obama than Bush. Google it #MockTheVote #Debates,hey shittwit government spending is lower under obama than bush google it #mockthevote #debates,16.51041
5115,Put my middle finger up and say fuck a Mitt Romney,put my middle finger up and say fuck a mitt romney,9.907104
5117,President Obama tapped Romney on his arm repeatedly looking like he told em --  don't take this *ss whoopin personally *Harlem Nights vc*,president obama tapped romney on his arm repeatedly looking like he told em don't take this ss whoopin personally harlem nights vc,31.036901999999998
5118,Lol he has tht look RT @ayecalifornia: Mitt Romney looks like a pedophile....,lol he has tht look rt mitt romney looks like a pedophile,23.744618
5120,Dis debate jus started an already listening to his voice is urkin my nerves ugh SHUT UP N STEP DOWN!!!!! #TeamOBAMA,dis debate jus started an already listening to his voice is urkin my nerves ugh shut up n step down #teamobama,28.99253
5121,CNN on split screen.  Nice move.  Watching Obama/Romney listen oddly compelling.  #debates @BBCNewsUS,cnn on split screen nice move watching obamaromney listen oddly compelling #debates,19.817818
5124,Mitt Romney prolly cursing @ obama in his head -- that fake ass smile.,mitt romney prolly cursing obama in his head that fake ass smile,9.586481
5126,my god 90 seconds in and i cannot stand listening to obama's voice its like nails on a chalkboard #DenverDebate  #GOROMNEY,my god seconds in and i cannot stand listening to obama's voice its like nails on a chalkboard #denverdebate #goromney,27.134814000000002
5127,Romney is already 0 for 1 in the joke department. Dude --  you always open with a good joke! #DenverDebate,romney is already for in the joke department dude you always open with a good joke #denverdebate,17.679098000000003
5128,Mitt Romney Can SUCKK AA NIGGAHH DICK ORR SUMTHN --  --  --  BS'Ing Ass,mitt romney can suckk aa niggahh dick orr sumthn bs'ing ass,8.466373
5129,I bet Jim Lehrer hates it when then call him Jim. #denverdebate #cnndebate,i bet jim lehrer hates it when then call him jim #denverdebate #cnndebate,14.340486999999998
5130,I have no idea what's being said in the #debates --  but more people on twitter seem to prefer Mitt's tie...,i have no idea what's being said in the #debates but more people on twitter seem to prefer mitt's tie,24.367468000000002
5143,Anybody else doing the Presidential #Debates Bingo? It's my extra credit :P,anybody else doing the presidential #debates bingo it's my extra credit p,16.590938
5145,@Erin_Byom: I know what it takes to get small business growing again #mittromney #pols405,i know what it takes to get small business growing again #mittromney #pols405,31.992354
5146,Glad to hear the Latin America nod - that ball was dropped two administrations ago and it is time. #DenverDebate,glad to hear the latin america nod that ball was dropped two administrations ago and it is time #denverdebate,18.743531
5147,Watching #DenverDebate? We've got jobs covered in our reading guide to @MittRomney --  @BarackObama and the #economy: http://t.co/Y1GazApj,watching #denverdebate we've got jobs covered in our reading guide to and the #economy,18.556444
5149,I know what it takes to get small businesses working and then shut down and sold off for profits. - Mitt Romney #debate,i know what it takes to get small businesses working and then shut down and sold off for profits mitt romney #debate,33.300641
5150,Excuse me while I rant. MITT ROMNEY IS THE DUMBEST PERSON KNOWN TO HUMANITY. #thatisit,excuse me while i rant mitt romney is the dumbest person known to humanity #thatisit,3.57616
5152,White accent. White accent. White accent. OH --  did he say bidnesses?? Black accent. #DenverDebate,white accent white accent white accent oh did he say bidnesses black accent #denverdebate,18.424061000000002
5153,Romney Look Like He Gone Fuck This World Up If He Be President #PresidentialDebate,romney look like he gone fuck this world up if he be president #presidentialdebate,31.494231000000003
5154,Mitt Romney goes on & on about WHAT he's going to do. But he never says HOW he'll do it.,mitt romney goes on on about what he's going to do but he never says how he'll do it,10.718082
5156,RT @redeyechicago: Let me be clear that it's almost time to play DBATE BINGO. You ready? http://t.co/TAzcr2Qn #debates,let me be clear that it's almost time to play dbate bingo you ready #debates,18.880947999999997
5157,RT @WorkaholicBlake: At the #debates --  Obama needs to walk out holding Bin Laden's skull w/ a bloody stained t-shirt & say Somebody  ...,at the #debates obama needs to walk out holding bin laden's skull w a bloody stained tshirt say somebody,18.448122
5158,RT @BarackObama: The auto industry has come roaring back --  and housing has begun to rise.President Obama,the auto industry has come roaring back and housing has begun to risepresident obama,14.740692000000001
5159,Obama's talking like he hasn't been President for the last 4 years. If you want to do all this stuff --  why didn't you do any of it already?,obama's talking like he hasn't been president for the last years if you want to do all this stuff why didn't you do any of it already,43.045598999999996
5161,Is there anyone who Ever remembers changing their mind from The paint on a sign? - John Mayer #debates,is there anyone who ever remembers changing their mind from the paint on a sign john mayer #debates,15.553826
5162,Mitt Romney is really sexy and not to mention the better candidate. #Romney2012,mitt romney is really sexy and not to mention the better candidate #romney2012,9.085987
5166,I just laughed out loud at Mitt Romney's joke...I'm confused about what's happening right now,i just laughed out loud at mitt romney's jokei'm confused about what's happening right now,22.787621
5167,The audience isn't allowed to cheer or clap --  which means the people Mitt Romney bussed in will have to remain silent. #Debate2012,the audience isn't allowed to cheer or clap which means the people mitt romney bussed in will have to remain silent #debate2012,10.811798
5168,I feel like President Obama has one of those nice sounding Morgan Freeman voices.,i feel like president obama has one of those nice sounding morgan freeman voices,30.831209
5169,@BarackObama Presidential debate 2012 woooohooooo #romney full.of shit he shaking and shit on tv..stfu,presidential debate woooohooooo #romney fullof shit he shaking and shit on tvstfu,23.259238
5177,@BloombergView Do we believe Mitt won't cut taxes on the rich?  Does he keep his word?  Is he the same one day to the next? #debates,do we believe mitt won't cut taxes on the rich does he keep his word is he the same one day to the next #debates,30.563468
5178,RT @TUSK81: Will Mitt still be Latino-colored tonight --  or is he back to factory settings? #DenverDebate,will mitt still be latinocolored tonight or is he back to factory settings #denverdebate,10.865144
5179,Energy source of the future: nano-hydraulics.  look it up in my steampunk novella. #Debates,energy source of the future nanohydraulics look it up in my steampunk novella #debates,18.442695999999998
5185,Mitt Romney has to answer every question with some sad story about a desperate single mother whom he helped.,mitt romney has to answer every question with some sad story about a desperate single mother whom he helped,9.374047
5190,RT @OhNoItsJermaine: Mitt Romney really isn't a bad person. He's just said certain things that have tarnished his image. I think it's a  ...,mitt romney really isn't a bad person he's just said certain things that have tarnished his image i think it's a,19.776175
5192,Again --  how the fuck are we supposed to be energy independent?  What is Race to the Top?  How will we pay for these things?  #debates,again how the fuck are we supposed to be energy independent what is race to the top how will we pay for these things #debates,25.010723
5193,All this talk of trickling down makes me have to go to the bathroom already. #debates,all this talk of trickling down makes me have to go to the bathroom already #debates,21.382866999999997
5195,Mitt Romney knows what it takes to get small biz going:  Move it to China   #masen #mapoli #debate #debates,mitt romney knows what it takes to get small biz going move it to china #masen #mapoli #debate #debates,44.780790999999994
5197,i just want obama to succeed --  mitt romney is a prickkk,i just want obama to succeed mitt romney is a prickkk,11.676665
5198,I can't wait for the shower of gold trickling down on me again. #debates,i can't wait for the shower of gold trickling down on me again #debates,11.073675
5203,Mitt Romney know he used Grey Away on his hair with his 65 year old ass.,mitt romney know he used grey away on his hair with his year old ass,18.312647
5204,@Jdot_Davis: @ETdash Aye --  I'm all grown up since then. I aint scared no moe lol. You watching this #PresidentialDebate ?,aye i'm all grown up since then i aint scared no moe lol you watching this #presidentialdebate,11.516547
5205,Mitt suggest he won't raise taxes for the middle class - His plan tells a different story: http://t.co/S0UiICY4,mitt suggest he won't raise taxes for the middle class his plan tells a different story,21.687415
5206,#PresidentialDebate I cannot wait to see the lip dubs of the two candidates shaking hands Bring it bitch  -Obama    #YOLO - Romney,#presidentialdebate i cannot wait to see the lip dubs of the two candidates shaking hands bring it bitch obama #yolo romney,15.266592
5207,Ok --   both are basically saying the same thing. Small biz --  energy independence. etc. #debates,ok both are basically saying the same thing small biz energy independence etc #debates,30.755862999999998
5209,Romney: 5-part plan. Energy independence --  crack down on China --  invest Latin America --  best schools --  small biz #debates #shevotes,romney part plan energy independence crack down on china invest latin america best schools small biz #debates #shevotes,48.931153
5210,They both sound exactly like their campaigns. Throw a curve ball #Debates,they both sound exactly like their campaigns throw a curve ball #debates,24.871331999999995
5211,Ppl b dumb how tf u vote for sumone who rey take u bak to slavery days dumb bitches ...#teamObama,ppl b dumb how tf u vote for sumone who rey take u bak to slavery days dumb bitches #teamobama,21.810086000000002
5212,RT @avianna__: Mitt Romney know he used Grey Away on his hair with his 65 year old ass....I'm weak,mitt romney know he used grey away on his hair with his year old assi'm weak,13.917351999999998
5213,I'm using taxes. I might dont make it. RT @WilGafney: What's the word for libations? #debates,i'm using taxes i might dont make it rt what's the word for libations #debates,24.911481000000002
5214,RT @AbovTheInfluinc: Barry sounds a bit stiff in the tongue --  where as Romney sounds more relaxed. #DenverDebate,barry sounds a bit stiff in the tongue where as romney sounds more relaxed #denverdebate,11.1722
5217,I just want Obama to call Romney a bitchass nigga one time. Just one time please Mr. President.,i just want obama to call romney a bitchass nigga one time just one time please mr president,50.102667
5219,Can you help us? Yes --  but only if you work at Chipotle and want to be famous for fifteen minutes #debates #election2012,can you help us yes but only if you work at chipotle and want to be famous for fifteen minutes #debates #election2012,25.948416
5221,Blah blah blah is what I hear from Mitt Romney's voice. You don't have my vote.,blah blah blah is what i hear from mitt romney's voice you don't have my vote,20.092776999999998
5222,Obama not as smooth --  talks about education in answer to question about jobs. Now he talks wind --  solar energy. huh? #debate ##DenverDebate,obama not as smooth talks about education in answer to question about jobs now he talks wind solar energy huh #debate ##denverdebate,38.505278000000004
5223,goes to sit down on couch hears mitt romney talking gets up leabes,goes to sit down on couch hears mitt romney talking gets up leabes,6.670800000000001
5224,Close the deficit by spending less! #DenverDebate I know hard to imagine a liberal not waste spending tax payer money.,close the deficit by spending less #denverdebate i know hard to imagine a liberal not waste spending tax payer money,26.634777999999997
5225,What would mitt romney do if his daughter came home with a hood nigga??,what would mitt romney do if his daughter came home with a hood nigga,5.572564
5226,Romney's Wealthy Backers Are Bailing Out: http://t.co/rcBuGv6g via @youtube  Ha. #mitt: the #WorstRepublicanEver --  via #RickSantorum. Agreed!,romney's wealthy backers are bailing out via ha #mitt the #worstrepublicanever via #ricksantorum agreed,11.905145999999998
5229,In middle school --  I used to smirk really hard while pretending to take notes --  so yeah --  I guess I WOULD make a great president. #debates,in middle school i used to smirk really hard while pretending to take notes so yeah i guess i would make a great president #debates,41.983031000000004
5230,if mitt romney wins the election I'm moving to north korea,if mitt romney wins the election i'm moving to north korea,5.989583
5233,Don't tell me what you're going to do. Tell me HOW you're going to do it. #debates,don't tell me what you're going to do tell me how you're going to do it #debates,17.968232999999998
5234,Obama better be the president again because I have a feeling that Romney's not gonna be a Rusher.,obama better be the president again because i have a feeling that romney's not gonna be a rusher,20.549896
5236,Pause @100_isAll_iKnow: My nigga Obeezy about to get in this bitch nigga Mitt Romney ass !,pause my nigga obeezy about to get in this bitch nigga mitt romney ass,22.764264999999998
5238,President Obama is going to talk specifics.  Mitt Romney thinks Obama's specifics are just the right height. #debates,president obama is going to talk specifics mitt romney thinks obama's specifics are just the right height #debates,41.53814500000001
5239,Y'all didn't hear Mitt Romney slip the Yes We Can in his speech,y'all didn't hear mitt romney slip the yes we can in his speech,8.566517000000001
5241,How are you helping America by outsourcing jobs to Latin America? #romney,how are you helping america by outsourcing jobs to latin america #romney,17.898054000000002
5242,RT @AfricaMstWakeUp: Tune in --  the debate is on. Can't wait for Mitt Romney to choke!,tune in the debate is on can't wait for mitt romney to choke,10.265258
5244,#debates Obama says let's invest in education and training - want to hear more on this topic #education,#debates obama says let's invest in education and training want to hear more on this topic #education,28.075741000000004
5245,Call me ignorant white trash --  call me racist --  call me anything.. I don't like Obama. Not cause he's black --  just cause he sucks as president.,call me ignorant white trash call me racist call me anything i don't like obama not cause he's black just cause he sucks as president,46.90989400000001
5247,Dog just threw up when Romney started speaking --  think its a sign. #Obama2012,dog just threw up when romney started speaking think its a sign #obama2012,17.368386
5249,props to obama for not bashing romney but also proving him wrong. #iloveyouobama #presidentialdebate,props to obama for not bashing romney but also proving him wrong #iloveyouobama #presidentialdebate,2.8073639999999997
5257,Mitt Romney: We can help but it's going to take a different path. #2012RomneyRyan,mitt romney we can help but it's going to take a different path #2012romneyryan,13.835210000000002
5261,gotdammnnn Mitt Romney is sexy...and Obama's head is abnormally large --  thats like all i can focus on..,gotdammnnn mitt romney is sexyand obama's head is abnormally large thats like all i can focus on,19.198476999999997
5264,They hold the sweat off his face. RT @AntheaButler: Those eyebrows on Romney are furrowing. He needs a trim #debates,they hold the sweat off his face rt those eyebrows on romney are furrowing he needs a trim #debates,13.691842000000001
5266,We cannot take 4 more years of your economic plan mr president #romneyryan2012,we cannot take more years of your economic plan mr president #romneyryan2012,26.282696999999995
5269,Mitt Romney makes me laugh cuz i cant take him seriously lol,mitt romney makes me laugh cuz i cant take him seriously lol,13.930325
5270,Mitt Romney's hair looking extra sleek at the debate tonight.  Must be using a 47% formula. #Debate2012,mitt romney's hair looking extra sleek at the debate tonight must be using a formula #debate2012,25.416666
5271,Yeah his eyes watering he continues to blink --  his ass extra nervous #TeamObama!!!!,yeah his eyes watering he continues to blink his ass extra nervous #teamobama,13.075600999999999
5276,Romney: I'm buying the MLB team that wins the World Series because I have a shit ton of money. #Debates,romney i'm buying the mlb team that wins the world series because i have a shit ton of money #debates,21.779252999999997
5277,Rebuild America? Are we supposed to burn it down first? That seems to be Obama's plan. #RomneyRyan2012,rebuild america are we supposed to burn it down first that seems to be obama's plan #romneyryan2012,18.891959999999997
5279,President Barack Obama should steal a movie quote from The Great White Hype: My blackness will beat him. #debate2012,president barack obama should steal a movie quote from the great white hype my blackness will beat him #debate2012,22.790028999999997
5280,@ColorTheEra Mitt Romney just said our schools were far from good....did he just say we were stupid?,mitt romney just said our schools were far from gooddid he just say we were stupid,23.579501
5281,I don't know much about politics honestly but I do like Romney #republican,i don't know much about politics honestly but i do like romney #republican,20.542659999999998
5282,If you vote for Mitt Romney..You. Are. A. Motherfucking. Dumbass. That's it. There's no way around it.,if you vote for mitt romneyyou are a motherfucking dumbass that's it there's no way around it,7.072355
5283,Romney was raised with money. He doesn't understand that us normal people can't just shit money out of our butthole for college. #OBAMA,romney was raised with money he doesn't understand that us normal people can't just shit money out of our butthole for college #obama,31.315995
5284,I would absolutely hook up with Mitt Romney --  like look at that handsome man. THAT'S AMERICA,i would absolutely hook up with mitt romney like look at that handsome man that's america,22.069799999999997
5285,ik obama wasnt that great but if mitt romney wins the election im moving to ireland okok,ik obama wasnt that great but if mitt romney wins the election im moving to ireland okok,8.591330999999998
5286,Mitt Romney your 5steps plan is brilliant. HOW are you planning to execute each step? That is the question. Obama is very specific. #Debates,mitt romney your 5steps plan is brilliant how are you planning to execute each step that is the question obama is very specific #debates,17.158659999999998
5287,It's always weird when community college comes out of a president's mouth. #debates,it's always weird when community college comes out of a president's mouth #debates,16.647637
5288,Obviously #Romney looks soooo stressed! Dude ain't even President yet and he looking like a drowning fish ah!,obviously #romney looks soooo stressed dude ain't even president yet and he looking like a drowning fish ah,37.312723000000005
5291,obama is da ONLY president dha EVER made me sit down & listen to every single word he says !,obama is da only president dha ever made me sit down listen to every single word he says,25.002874000000002
5292,RT @iBALL_KG21: I have never seen the most disrepectful ppl in my life when it come down to Obama being the President ! Come on,i have never seen the most disrepectful ppl in my life when it come down to obama being the president come on,18.656564
5294,mitt romney looks like he could be the manager of wendy's or chik-fil-a,mitt romney looks like he could be the manager of wendy's or chikfila,17.206082000000002
5295,We dont need more programs. That's more government. More spending. That doesnt help fiscal situation. #debates #johnson2012 #garyjohnson,we dont need more programs that's more government more spending that doesnt help fiscal situation #debates #johnson2012 #garyjohnson,21.773494999999997
5297,Honestly i dont think half of yah truely know why you dont like romney. Your being a follower. Just sayin --  #Obama,honestly i dont think half of yah truely know why you dont like romney your being a follower just sayin #obama,34.498412
5300,Romney: I know what it takes to get small biz going again. #Debates,romney i know what it takes to get small biz going again #debates,35.748144999999994
5301,Mitt romney don't know shit about #TheStruggle and he doesn't give a fuck about us middle class people,mitt romney don't know shit about #thestruggle and he doesn't give a fuck about us middle class people,28.860504999999996
5303,RT @NaturalGem23: I hope EVERYONE is planning on tuning into the Presidential Debates in about 14mins!!!! #Obama12 #PresidentialDebate,i hope everyone is planning on tuning into the presidential debates in about 14mins #obama12 #presidentialdebate,12.448626
5304,This debate has already eclipsed RNC and Michelle Obama's DNC speech in terms of tweets per minute #debates,this debate has already eclipsed rnc and michelle obama's dnc speech in terms of tweets per minute #debates,32.000553000000004
5305,I Feel Like Mitt Romney Is The Kind Of Guy Who Resends Text If You Don't Reply.,i feel like mitt romney is the kind of guy who resends text if you don't reply,20.016126
5306,Obama is actually saying things. Romney is just stating obvious stupid shit. #debates,obama is actually saying things romney is just stating obvious stupid shit #debates,28.798488
5308,All I hear is blah blah blah coming from Mitt Romney-.-,all i hear is blah blah blah coming from mitt romney,8.839824
5309,And with that --  Mitt Romney has provided more answers than Obama has in four years,and with that mitt romney has provided more answers than obama has in four years,5.824243
5310,Obama looking at mitt Romney like look at this cracker lol,obama looking at mitt romney like look at this cracker lol,20.013391
5311,Did this man just repeat everything President Obama just said... but skewed...Oh my this is about to be INTERESTING! #Debates,did this man just repeat everything president obama just said but skewedoh my this is about to be interesting #debates,40.081409
5312,When romney talk all he meaning is fuck the poor fuck the middle class if u aint rich fuk ya #PresidentialDebate,when romney talk all he meaning is fuck the poor fuck the middle class if u aint rich fuk ya #presidentialdebate,22.652498
5313,Why do people hate on Obama so much? Our government was already messed up before he even became president,why do people hate on obama so much our government was already messed up before he even became president,27.580405999999996
5314,@LordV_234: #Ibadan RT @TayoMarciano: Mitt Romney is not a bad guy if we think about.Lmaooo,#ibadan rt mitt romney is not a bad guy if we think aboutlmaooo,6.65522
5315,Mitt Romney is such a jackass. He truly believes women in particular are helpless.,mitt romney is such a jackass he truly believes women in particular are helpless,3.163578
5317,Just tell me!!  I can't stand the suspense.  What is the answer to jobs Mittbot.  #debates,just tell me i can't stand the suspense what is the answer to jobs mittbot #debates,26.305559000000002
5319,Why do I get the feeling that everything Obama says is uneducated --  rehearsed --  or a lie? Hmm probs bc it is. #RomneyRyan2012,why do i get the feeling that everything obama says is uneducated rehearsed or a lie hmm probs bc it is #romneyryan2012,21.192106999999996
5320,Mitt Romney a bitch nigga  --  that's that shit I don't likeeeeeee!,mitt romney a bitch nigga that's that shit i don't likeeeeeee,10.426578
5321,47% of the room can't hear the frequency Mitt Romney is speaking in. #debate2012,of the room can't hear the frequency mitt romney is speaking in #debate2012,8.143246
